proc_gyro:3d:mean_z,discrete:time_of_day:between21and3,discrete:wifi_status:is_reachable_via_wifi,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_y,discrete:time_of_day:between15and21,raw_magnet:3d:mean_x,discrete:app_state:is_active,raw_acc:magnitude_stats:mean,discrete:time_of_day:between12and18,discrete:time_of_day:between18and24,proc_gyro:3d:mean_y,proc_gyro:3d:mean_x,watch_acceleration:3d:mean_x,discrete:time_of_day:between6and12,discrete:time_of_day:between3and9,discrete:battery_state:is_unplugged,audio_properties:max_abs_value,discrete:time_of_day:between0and6,watch_acceleration:magnitude_stats:mean,raw_acc:3d:mean_x,discrete:on_the_phone:is_True,watch_acceleration:3d:mean_z,proc_gyro:magnitude_stats:mean,discrete:battery_state:is_charging,discrete:app_state:is_inactive,lf_measurements:battery_level,location_quick_features:lat_change,location_quick_features:long_change,raw_acc:3d:mean_z,watch_acceleration:3d:mean_y,discrete:time_of_day:between9and15,raw_magnet:3d:mean_z,raw_acc:3d:mean_y,label_source
0.04706860424217995,0.0,1.0,332.55738884027363,-3.0175215834412015,1.0,-26.057545871209385,0.0,0.997087650447833,1.0,0.0,0.03919357852985271,-0.031969025561931465,-112.21768051877174,0.0,0.0,1.0,-0.7102230325537957,0.0,981.7977778096688,0.048586472732912514,0.0,-863.6148308932474,0.2961732023538027,0.0,1.0,1.0,2.2060900922429074e-06,-3.926652676597136e-06,-0.951099045119017,49.408408790447055,0.0,-313.0672462944363,-0.07556399972816005,2
0.01631225956212535,0.0,1.0,276.8518552666621,25.94873344532747,1.0,-57.855525689739935,1.0,0.9927492619299894,1.0,0.0,0.013289965860211132,-0.010779732262549344,-39.86100617237565,0.0,0.0,1.0,-1.3815290814247538,0.0,974.0058978550269,0.030335704767493653,0.0,-913.2549367919947,0.10795979839257228,0.0,0.0,1.0,-5.308465286760974e-06,-2.0074542174283812e-05,-0.9774241576603463,16.29973846306475,0.0,-263.197528180126,-0.03010724361425844,2
-0.013102199945677327,0.0,1.0,629.7396968308412,-24.485243667991632,1.0,-429.0284999904459,1.0,0.9963967308662998,1.0,0.0,-0.007788565279109344,-0.02768837700219578,3.702736903464995,0.0,0.0,1.0,-0.7844665626134986,0.0,969.8234083208976,0.1801898363362423,0.0,-938.1909476339309,0.3939039963762171,0.0,0.0,1.0,4.95705187560366e-06,-2.5842937233015143e-06,-0.8885287805279659,5.877353311476121,0.0,-346.61147937018643,-0.1569838541184026,2
0.0003231619046644117,0.0,1.0,629.7396968308412,-93.76910505477798,1.0,-869.6082402042068,0.0,1.0034194080535341,1.0,0.0,-0.027834929953714276,-0.04172848895918121,214.33563299835836,0.0,0.0,1.0,-0.36910891693914577,0.0,1000.8463101865858,0.6238391231340749,0.0,-509.00911642989877,0.3449040095300104,0.0,0.0,1.0,-1.0437437749042952e-05,-3.533919390650426e-06,-0.583379472290427,319.17114028325597,0.0,-454.95238719545455,0.09431463234856813,2
-0.005177732082179775,0.0,1.0,629.7396968308412,-167.5279928682789,1.0,-869.6082402042068,0.0,1.001600316331723,1.0,0.0,-0.022147017707791955,-0.02366711956303778,373.0284192587852,0.0,0.0,1.0,-0.1450846789212406,0.0,1011.3057571845065,0.6454218945470533,0.0,-352.0135930475192,0.19751434113531816,0.0,0.0,1.0,-2.097167952105225e-06,-5.188113825566083e-06,-0.6134380847443224,476.03414441693775,0.0,-567.9551802339411,0.2830385736713799,2
-0.0023631051614458045,0.0,1.0,629.7396968308412,-167.5279928682789,1.0,-869.6082402042068,0.0,1.004640141861626,1.0,0.0,-0.007129435528316885,-0.007657023514423877,268.3337089692651,0.0,0.0,1.0,-1.5847505538593607,0.0,1016.340410961294,0.8288134835076352,0.0,-261.23511975099734,0.07534391134562975,0.0,0.0,1.0,-5.38489834108037e-06,2.316635028663633e-06,-0.2573601785385049,524.0371405589674,0.0,-744.6023028892284,0.3597927148335489,2
-0.01646977074827293,0.0,1.0,629.7396968308412,-450.14954195631884,1.0,-869.6082402042068,0.0,1.0071478439291024,1.0,0.0,-0.028353578556465683,-0.031148103279582007,28.97054762612919,0.0,0.0,1.0,-1.6211964201607263,0.0,1018.3599417037224,0.8110392423811421,0.0,-203.6453327453021,0.35652852293139414,0.0,0.0,1.0,-5.797371865888841e-06,3.4458004569790567e-06,-0.3804568696174036,517.6965225659943,0.0,-908.5932663208378,0.36247498059290256,2
0.001986844993579255,0.0,1.0,629.7396968308412,-499.3288194219664,1.0,-869.6082402042068,0.0,1.007872274406091,1.0,0.0,-0.009549423183496095,-0.011186039315330173,429.3524309547051,0.0,0.0,1.0,-1.6928511769241255,0.0,1026.947198815266,0.7885812464668417,0.0,-348.09607825113915,0.24888408195271577,0.0,0.0,1.0,6.179510925012419e-05,-2.502593993758735e-05,-0.4599472749497855,310.88854128069204,0.0,-906.7528745481573,0.37071769788774134,2
0.006453124720352938,0.0,1.0,2735.2894656436342,-499.3288194219664,1.0,-869.6082402042068,0.0,1.0121160037010297,1.0,0.0,-0.0033575991911421674,-0.00368025491909299,550.5082980820453,0.0,0.0,1.0,-1.776471433604033,0.0,1069.4173212165383,0.25184558677931934,0.0,-371.11217806945956,0.31436383743658436,0.0,0.0,1.0,-0.0010378151078058277,0.0006746136820504761,-0.7944029449091261,448.67862084574926,0.0,-870.3287565510169,0.29380885845511145,2
0.05174090980011507,0.0,0.0,2735.2894656436342,-499.3288194219664,1.0,-869.6082402042068,0.0,1.0154308282331244,1.0,0.0,-0.008817347518613933,0.001661923217201048,604.5570793391173,0.0,0.0,1.0,-1.6349157774937957,0.0,1121.4152196597784,0.07099652623107766,0.0,-408.46543109616994,0.4331533049276312,0.0,0.0,1.0,-0.0008937648627546129,-0.0012422128126169023,-0.9025149697143725,522.9129464696722,0.0,-748.3153316273847,0.26842147655184956,2
0.006427069564368178,0.0,1.0,3798.5615824483752,-514.3820324699041,1.0,-3758.681778418756,0.0,1.006640315056081,1.0,0.0,0.001169285175234805,-0.0010267051380629983,638.0641889001663,0.0,0.0,1.0,-1.8210521321393427,0.0,1142.3186381919768,0.035280149682677245,0.0,-455.5025544431506,0.37226055696045357,0.0,0.0,1.0,-0.0017348271172556002,-0.0007772203981371692,-0.9331707078182018,536.4939945566086,0.0,-503.67573158155955,0.2733190945104406,2
0.01717428123677013,0.0,0.0,3999.656405380976,-497.54621903379507,1.0,-3952.2276136911573,0.0,1.0047579234762047,1.0,0.0,-0.005095719575312392,4.948174925761221e-06,639.1744365776339,0.0,0.0,1.0,-1.9425005780004734,0.0,1094.438785243896,0.03644335344406734,0.0,-454.4897353766558,0.39079917092548383,0.0,0.0,1.0,-0.0010529654134326634,-0.0022246130728305717,-0.946142489703421,569.0425756603768,0.0,-420.1651077258891,0.27041983213640947,2
-0.014934850273804881,0.0,1.0,4235.455664532535,-531.4265793987249,1.0,-3952.2276136911573,0.0,1.0088037975704784,1.0,0.0,0.00547800856746063,0.00297513658071443,674.6630743164558,0.0,0.0,1.0,-1.127547753828319,0.0,1127.5699628529612,-0.05516821379162296,0.0,-478.059662469796,0.33878827044758986,0.0,0.0,1.0,-0.0018221413571777206,-0.0007189743522071732,-0.9417209601308102,534.5866870172247,0.0,-420.1651077258891,0.2861027945986678,2
-0.009064374781873833,0.0,0.0,4358.7574865791275,-531.4265793987249,1.0,-3952.2276136911573,0.0,1.0077894754680623,1.0,0.0,0.006090162859786762,-0.005688625798157118,659.0366641808176,0.0,0.0,1.0,-0.5257432427463978,0.0,1115.3702994084172,0.032821201160209694,0.0,-469.7859119802885,0.38861593773234376,0.0,0.0,1.0,-0.003460938739563356,0.00029053044202926085,-0.923407844056952,551.9208121754476,0.0,-298.82445748609973,0.33904179345557345,2
-0.04252807331023327,0.0,0.0,4495.592870063747,-531.4265793987249,1.0,-3952.2276136911573,0.0,1.0069267697525501,1.0,0.0,0.010941372411735133,-0.0014987773867526063,594.9200694036806,0.0,0.0,1.0,-0.24002351380180825,0.0,1085.223931391365,0.00805064114053941,0.0,-458.6240463142732,0.4973957580973563,0.0,0.0,1.0,-0.0008906550647322835,0.0009609533691609366,-0.9314937920515618,615.3649433623957,0.0,-242.41488724845883,0.3235189259499425,2
-0.036435842230374056,0.0,0.0,4382.109091235532,-531.4265793987249,1.0,-3952.2276136911573,0.0,1.004263723277143,1.0,0.0,0.010608732786936652,-0.0014987773867526063,640.7371988341511,0.0,0.0,1.0,-0.36412607732108915,0.0,1139.9972826223054,0.04051259235392566,0.0,-562.9228854252975,0.46073057673981244,0.0,0.0,1.0,-0.0013455381274398222,0.0003029507077614104,-0.9363743036579724,291.22482031623764,0.0,-286.89599772812676,0.3090742619237813,2
-0.021813909401506883,0.0,0.0,4335.499603996018,-531.4265793987249,1.0,-3952.2276136911573,0.0,1.0036956517849742,1.0,0.0,0.005597058948899194,0.000959709387162555,676.1580226279536,0.0,0.0,1.0,-1.1335423158461584,0.0,1150.4970677326926,0.04729780132809873,0.0,-553.1970477356191,0.4111695736725018,0.0,0.0,1.0,-0.00207007188626405,-0.0007937394620111239,-0.94038983369925,389.6644032689827,0.0,-304.09702545633127,0.3050033530626621,2
0.016403843311224256,0.0,0.0,4422.045818125228,-531.4265793987249,1.0,-3952.2276136911573,0.0,1.014562780676865,1.0,0.0,-0.008325457079760339,0.0009063448217586777,735.0070086692833,0.0,0.0,1.0,-1.0484926303873219,0.0,1215.8529027899838,0.05146527073716419,0.0,-460.75089462509794,0.5502239825640807,0.0,0.0,1.0,-0.0012197310148761528,-0.00020497049482492383,-0.9325625536404684,428.838278845024,0.0,-291.3183000805599,0.3043011293557821,2
-0.00964418577709696,0.0,0.0,4654.458947543204,-485.30057877881677,1.0,-3952.2276136911573,0.0,1.0174322198669372,1.0,0.0,0.041924590438027966,0.016709407001380804,842.1005674999267,0.0,0.0,1.0,-0.8338442443715528,0.0,1225.376069684007,0.023817439905602814,0.0,-356.23710673424625,0.45805436913714986,0.0,0.0,1.0,-0.0016329873227369414,0.0008286797464706872,-0.8998912129313563,363.4595364499611,0.0,21.97481917838934,0.32493910722009844,2
-0.08451842880063387,0.0,0.0,4645.131037433794,212.07076265508772,1.0,1438.6376309466555,0.0,1.0134135958228254,1.0,0.0,0.050132070381586964,-0.08375276473379802,801.0704906234812,0.0,0.0,1.0,-0.3961478753596795,0.0,1167.6951484071903,0.4735785068527616,0.0,-86.08622109102981,0.5945932539177559,0.0,0.0,1.0,-0.0006298114165592616,0.0002345846053083164,-0.1201747772078482,377.103389070484,0.0,21.97481917838934,0.09406139260375937,2
-0.03253401356426083,0.0,0.0,4586.50591289015,212.07076265508772,1.0,1438.6376309466555,0.0,1.0090125488209571,1.0,0.0,0.019460076464350853,-0.0295085476951776,582.8659615351902,0.0,0.0,1.0,-0.18486057956594443,0.0,1114.5709500089451,0.7887540385800389,0.0,-222.08902593636935,0.24445160212777062,0.0,0.0,1.0,-0.00015852167435144416,6.113155051596031e-05,-0.04422371779857456,443.6090833415364,0.0,21.97481917838934,0.24274284071850327,2
