proc_gyro:3d:mean_z,discrete:time_of_day:between21and3,discrete:wifi_status:is_reachable_via_wifi,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_y,discrete:time_of_day:between15and21,raw_magnet:3d:mean_x,discrete:app_state:is_active,raw_acc:magnitude_stats:mean,discrete:time_of_day:between12and18,discrete:time_of_day:between18and24,proc_gyro:3d:mean_y,proc_gyro:3d:mean_x,watch_acceleration:3d:mean_x,discrete:time_of_day:between6and12,discrete:time_of_day:between3and9,discrete:battery_state:is_unplugged,audio_properties:max_abs_value,discrete:time_of_day:between0and6,watch_acceleration:magnitude_stats:mean,raw_acc:3d:mean_x,discrete:on_the_phone:is_True,watch_acceleration:3d:mean_z,proc_gyro:magnitude_stats:mean,discrete:battery_state:is_charging,discrete:app_state:is_inactive,lf_measurements:battery_level,location_quick_features:lat_change,location_quick_features:long_change,raw_acc:3d:mean_z,watch_acceleration:3d:mean_y,discrete:time_of_day:between9and15,raw_magnet:3d:mean_z,raw_acc:3d:mean_y,label_source
0.04611399541152838,0.0,1.0,293.1935149924558,-28.38054600258525,0.0,-242.43448617092866,0.0,1.0294584557795912,0.0,0.0,0.030371192854210555,0.036669845225457506,8.570774606115776e-27,1.0,0.0,0.0,3.9172012362261155,0.0,450.8132107084193,0.03450659512817922,0.0,-77.2019607977614,0.6642854612723912,1.0,1.0,0.98,0.0005301334608535705,-0.00016425261640848332,-0.6205698827140804,105.1265897322495,1.0,-152.07926862754957,0.27006880681866086,2
0.014973582822097976,0.0,1.0,310.06462337458544,-39.555092992881576,0.0,-245.11795157663158,1.0,1.0294584557795912,0.0,0.0,0.01029901079237627,0.01231442018478588,4.382185774397226e-27,1.0,0.0,0.0,1.725670810501657,0.0,701.3771014213434,-0.03994590383857881,0.0,-115.89640059281997,0.2354705773040685,1.0,0.0,0.99,0.00017732003567256713,-4.468455162010702e-05,-0.8745950028273787,157.60645752884395,1.0,-183.8671500587529,0.10476528236877891,2
0.004962177268887575,0.0,1.0,313.0016706869197,-40.199793697638285,0.0,-245.6472678389914,1.0,1.0084422143126281,0.0,0.0,0.0033314371267137337,0.003924605903797507,2.2405853664179312e-27,1.0,0.0,0.0,-0.0865581880193449,0.0,840.641572465882,-0.06431727984492216,0.0,-135.2904633288124,0.08430934226031958,1.0,0.0,0.99,5.6401420629177665e-05,-2.6114343067518463e-05,-0.958090311777032,183.80474409899367,1.0,-189.49057524906024,0.04942055608769135,2
0.001633953303254935,0.0,1.0,313.4811011015171,-40.31610135019985,0.0,-245.62220139178243,1.0,1.0040319132185571,0.0,0.0,0.001042373634996608,0.001199504161717786,1.1455978917043313e-27,1.0,0.0,0.0,-0.6091231466329767,0.0,918.0453549507888,-0.07073028004088884,0.0,-145.0109728231931,0.032013426869431816,1.0,0.0,0.99,1.1203523434678543e-05,-2.1342193014615792e-05,-0.9855161820496027,196.8830967707629,1.0,-190.52547673698672,0.03133765310677315,2
-0.0011100673297183214,0.0,1.0,314.9621566273557,-47.7069106051593,0.0,-245.85732461766293,1.0,1.0051351403740056,0.0,0.0,0.0006717646208742967,0.0003467410709079409,5.8573734754661924e-28,1.0,0.0,0.0,-0.30818391941035905,0.0,961.0667048904634,-0.0749935376536014,0.0,-149.8829950558009,0.032237794706159284,1.0,0.0,0.99,3.378001375612461e-07,-5.013967543899926e-06,-0.9965959140379994,203.41189429915013,1.0,-190.8648083453257,0.02489943689803715,2
-0.00043585738643223137,0.0,1.0,309.58463692017307,-56.27286350205025,0.0,-238.4109197226198,0.0,1.0050483234794496,0.0,0.0,3.378291294233045e-05,0.00011613155623008204,2.994840011450519e-28,1.0,0.0,0.0,-0.887789078036803,0.0,984.9781532876116,-0.04317285254871012,0.0,-152.3249041603336,0.01403624901337193,1.0,0.0,0.99,6.146479171415728e-06,-4.3338196760868214e-06,-1.001825421257342,206.67111189607922,1.0,-189.0573706225865,0.022694608788501817,2
-0.00019031622264366717,0.0,1.0,312.9405167889998,-64.00091955305389,0.0,-240.70305544417988,0.0,1.0035273884333473,0.0,0.0,-2.1360055419060825e-05,0.00011270880495366092,1.5312437787605974e-28,1.0,0.0,0.0,-1.0950162270125756,0.0,998.2682375190736,-0.03198975178771224,0.0,-153.54881484671975,0.008089806404573203,1.0,0.0,0.99,4.7070978644023865e-06,2.0038133973580758e-05,-1.0020627796891175,208.29813422261725,1.0,-189.2607203444239,0.021404782211051056,2
6.220611077733829e-05,0.0,1.0,313.8316751501648,-65.32691067790006,0.0,-241.57971781278246,0.0,1.0029241895104717,0.0,0.0,0.0002786316868926416,-9.520116663984733e-05,7.829157821547198e-29,1.0,0.0,0.0,-1.775327995713643,0.0,1005.65492258916,-0.027805227855873863,0.0,-154.16225183561903,0.005628635873083182,1.0,0.0,0.99,-2.472844398078744e-06,9.95087346948297e-06,-1.0020380893775211,209.1103542025129,1.0,-189.30672731165419,0.022073614657451973,2
-0.00028235635791292043,0.0,1.0,313.65570679038973,-65.71898700644645,0.0,-242.03754590145678,0.0,1.0025445586698882,0.0,0.0,3.7077156779776117e-05,-0.0003698712509798683,4.003001549779812e-29,1.0,0.0,0.0,-1.7642560554627127,0.0,1009.7604734174587,-0.027039551226125256,0.0,-154.46971294657715,0.005655727255466423,1.0,0.0,0.99,3.2088570627295183e-06,3.946817874253211e-06,-1.0018124716071057,209.51581962544003,1.0,-188.31114749568172,0.023056255673075947,2
-2.4401404821698257e-06,0.0,1.0,313.9448697960851,-65.54874874728623,0.0,-242.08771572280415,0.0,1.002591540728268,0.0,0.0,-9.60231247078571e-06,-1.7727748025411186e-06,2.0467107411526046e-29,1.0,0.0,0.0,-1.558238090689915,0.0,1012.0423559457938,-0.02475395571186384,0.0,-154.62381570930953,0.004913194029564933,1.0,0.0,0.99,9.774580273967367e-06,3.3117125769931096e-06,-1.0019350034447558,209.7182305649131,1.0,-188.83502615624403,0.024282234285408433,2
