proc_gyro:3d:mean_z,discrete:time_of_day:between21and3,discrete:wifi_status:is_reachable_via_wifi,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_y,discrete:time_of_day:between15and21,raw_magnet:3d:mean_x,discrete:app_state:is_active,raw_acc:magnitude_stats:mean,discrete:time_of_day:between12and18,discrete:time_of_day:between18and24,proc_gyro:3d:mean_y,proc_gyro:3d:mean_x,watch_acceleration:3d:mean_x,discrete:time_of_day:between6and12,discrete:time_of_day:between3and9,discrete:battery_state:is_unplugged,audio_properties:max_abs_value,discrete:time_of_day:between0and6,watch_acceleration:magnitude_stats:mean,raw_acc:3d:mean_x,discrete:on_the_phone:is_True,watch_acceleration:3d:mean_z,proc_gyro:magnitude_stats:mean,discrete:battery_state:is_charging,discrete:app_state:is_inactive,lf_measurements:battery_level,location_quick_features:lat_change,location_quick_features:long_change,raw_acc:3d:mean_z,watch_acceleration:3d:mean_y,discrete:time_of_day:between9and15,raw_magnet:3d:mean_z,raw_acc:3d:mean_y,label_source
-0.0009944438290108086,0.0,1.0,556.2255194571896,27.747003681387366,0.0,152.61139627538944,0.0,1.0020378281678832,1.0,0.0,-0.0009327638721661274,0.0015021671559419564,358.56059372274535,0.0,0.0,0.0,-1.6847761579472191,0.0,1039.7618560989913,0.007411060419161324,0.0,-466.9640781255159,0.02128887511249357,1.0,1.0,0.77,-7.762487644572296e-06,-8.648073652635825e-06,-0.9752560886021159,-19.28938085410273,1.0,-503.2052067655255,-0.04432862208738314,2
-0.0003787217050060486,0.0,1.0,641.3997198858752,33.99029162183079,0.0,211.74480187694002,1.0,1.0104750778964198,1.0,0.0,-0.00023016947479195414,0.0005155617200779904,92.62605568203776,0.0,0.0,0.0,-1.6285430697225856,0.0,1031.3073860693373,0.009109677810572857,0.0,-684.4222587816894,0.011354694573879595,1.0,0.0,0.78,-1.8865578491697113e-06,-1.1567253308677705e-05,-1.0016422605161017,-11.275991943095063,1.0,-599.8984696236304,-0.007145458932129374,-1
-0.0740911742273392,0.0,1.0,652.8455096607473,47.40038705186332,0.0,184.93537382165238,0.0,1.0135790913063698,1.0,0.0,0.01010072625311854,0.022492858055415864,40.72056598119481,0.0,0.0,0.0,-1.6440852972623108,0.0,1026.3203268678578,0.02007932037666542,0.0,-851.7649814641691,0.1109706315679304,1.0,1.0,0.79,-1.000956338664839e-05,2.570607864903426e-05,-1.0078650634208366,-5.821352230972723,1.0,-621.9820583565746,0.008073479147981465,2
-0.024276939232397127,0.0,1.0,649.5626962115998,59.821124391521636,0.0,142.2664578234751,1.0,1.0139698731891682,1.0,0.0,0.003549664212133626,0.0070678959915697805,15.35784508134763,0.0,0.0,0.0,-1.4358961625026663,0.0,1023.9272266727108,0.01348106004019179,0.0,-936.0664589499836,0.04045123323757961,1.0,0.0,0.8,7.260946057784008e-07,-4.952587031399838e-06,-1.0120479091535983,-3.6271991323735158,1.0,-630.2035135563315,0.0006156971265075624,2
-0.008049627964269154,0.0,1.0,648.6799276768426,63.66819597425687,0.0,132.42815291463197,1.0,1.0140079748984239,1.0,0.0,0.0011179007721591632,0.002392290896945059,0.22856095931758702,0.0,0.0,0.0,-1.5768373368744872,0.0,1022.3292472040418,0.006791375241069066,0.0,-977.9715240942455,0.016565755252036178,1.0,0.0,0.8,2.921502922861959e-06,-1.6304969607359118e-06,-1.0133502977455764,-5.8371015065212095,1.0,-631.6549929351105,-0.0034734842188863463,2
-0.002682588397425391,0.0,1.0,648.6846406938645,64.24222991574996,0.0,131.07269568301666,1.0,1.0137985639385056,1.0,0.0,0.0003745821477409613,0.0007519423010815798,-6.843153429571352,0.0,0.0,0.0,-1.050526165315293,0.0,1021.5462395965114,0.005416247339422099,0.0,-993.497188290113,0.016565755252036178,1.0,0.0,0.81,6.9976081951982725e-06,-1.207573006131013e-06,-1.0135582017639986,-3.7785810091793723,1.0,-632.018632429462,-0.0044402275504179314,2
-0.0008639526145826941,0.0,1.0,648.9669567414795,63.86967942068837,0.0,131.37363802621348,1.0,1.0136421174844379,1.0,0.0,0.00015371019201720486,0.0002764093318165074,-9.795080624944678,0.0,0.0,0.0,-1.5198118505688396,0.0,1021.2161967990131,0.0069878440891267555,0.0,-995.801217552364,0.005593054230958801,1.0,0.0,0.82,-4.40061072344532e-06,1.0334901070843431e-05,-1.0135305429007548,0.4107635600386659,1.0,-632.3139724134393,-0.004621234334323436,2
-0.00031463989128169647,0.0,1.0,648.9616726061801,64.01510932379554,0.0,131.58473307750026,1.0,1.0131998398703619,1.0,0.0,-1.7288405317885525e-05,8.137212110735005e-05,-9.795080624944678,0.0,0.0,0.0,-1.6036283469405352,0.0,1021.1379137602389,0.006327207664576182,0.0,-991.4784234587777,0.0036244605424511876,1.0,0.0,0.83,8.609008373651109e-06,-1.73916716372614e-05,-1.0131327671390515,5.6638291714276345,1.0,-632.2463574964586,-0.0006915407881709001,2
-8.459617566131775e-05,0.0,1.0,648.9728975671025,64.23391939699816,0.0,131.39835768688314,1.0,1.0129525018391425,1.0,0.0,-4.573925381437603e-05,-1.8259178884025068e-05,-10.013437397998999,0.0,0.0,0.0,-1.5820862559707454,0.0,1021.1379137602389,0.006583356276536803,0.0,-983.8341953662975,0.0023803550040938444,1.0,0.0,0.83,1.4948427472920644e-06,1.7751547659671607e-05,-1.012907365688252,11.447911148968743,1.0,-632.2755039859593,0.0004850165383588124,2
-1.0106833169126018e-05,0.0,1.0,649.0574839887538,63.992908824205585,0.0,131.67201483984996,1.0,1.0126206844288372,1.0,0.0,-5.2574094268375165e-05,-0.00010346238799293045,-10.013437397998999,0.0,0.0,0.0,-1.5156126022940886,0.0,1021.3391107114417,0.0065824510777632815,0.0,-974.5252294021961,0.002030945212181586,1.0,0.0,0.84,-7.554499380134849e-06,6.51496568834597e-06,-1.0125835522077098,17.497079902029434,1.0,-632.3325230338354,0.0008379978727887727,2
5.404352654841079e-05,0.0,1.0,649.7444045567478,58.479825054638766,0.0,130.52611188249995,1.0,1.009724256340382,1.0,0.0,-0.00032330062543817656,-4.512491945137329e-05,-8.46683229970329,0.0,0.0,1.0,-1.2913400031528477,0.0,1021.5327655223962,0.007507186668641132,0.0,-964.3818791985967,0.00231261765128223,0.0,0.0,0.84,-3.1591975247834717e-06,-1.7978496854522507e-05,-1.0096576435146243,23.678581673495135,1.0,-633.8527872938329,-0.000248950737154547,2
2.464490859231433e-05,0.0,1.0,649.9811478489491,58.110916615070636,0.0,129.79446326211755,0.0,1.008291439816997,1.0,0.0,-0.00026514833947282695,-0.00014108968988615656,-7.23900122607014,0.0,0.0,1.0,-1.1941576607652975,0.0,1021.7382100686214,0.008416748194011501,0.0,-953.8203267837116,0.003834319502451123,0.0,0.0,0.84,-3.052443196883338e-06,-7.931239661787109e-06,-1.0082112250964195,29.926144936432276,1.0,-634.2518731574489,-0.0017608564399091476,2
-3.7862140842362686e-05,0.0,1.0,649.949668803762,57.99960525702735,0.0,129.71695005297983,0.0,1.0079529941013952,1.0,0.0,-0.00010251738484073799,4.376272282632991e-06,-5.996400886165381,0.0,0.0,1.0,-1.5060422840477237,0.0,1021.9550549448946,0.008055844950062462,0.0,-943.0491669946158,0.002681399981170918,0.0,0.0,0.84,-1.9111143448939146e-05,2.0195344292797067e-05,-1.0078975755389303,36.206686519580295,1.0,-634.2302843943199,-0.0013493496544522662,2
0.0806549240723005,0.0,1.0,628.3011014738746,37.37898281155165,0.0,188.439417048316,0.0,1.0029047232735508,1.0,0.0,0.047571036160461884,0.015840721432692575,-4.710572213086998,0.0,0.0,1.0,-1.802596276617134,0.0,1022.1799039405404,-0.030498591229387913,0.0,-932.1729497712502,0.4488158620271468,0.0,0.0,0.84,8.457077188076352e-06,-3.225642994161235e-05,-0.9375177941943779,42.50369109167552,1.0,-596.2122057642378,-0.2537006832423343,2
0.05987734290921899,0.0,1.0,623.5198821278057,17.361941433312012,0.0,179.7603768322027,1.0,1.0092564365183476,1.0,0.0,0.03832932781934427,0.0030598410230227666,-3.3929828991219018,0.0,0.0,1.0,-1.3272301682013654,0.0,1022.4097634355644,0.002187766379380413,0.0,-921.2440766499856,0.541272445349888,0.0,0.0,0.84,-0.00016754081546732253,0.00020067579932951394,-0.9140740215261475,48.80891409343433,1.0,-596.1722805983076,-0.36818497141141804,2
