proc_gyro:3d:mean_z,discrete:time_of_day:between21and3,discrete:wifi_status:is_reachable_via_wifi,raw_magnet:magnitude_stats:mean,raw_magnet:3d:mean_y,discrete:time_of_day:between15and21,raw_magnet:3d:mean_x,discrete:app_state:is_active,raw_acc:magnitude_stats:mean,discrete:time_of_day:between12and18,discrete:time_of_day:between18and24,proc_gyro:3d:mean_y,proc_gyro:3d:mean_x,watch_acceleration:3d:mean_x,discrete:time_of_day:between6and12,discrete:time_of_day:between3and9,discrete:battery_state:is_unplugged,audio_properties:max_abs_value,discrete:time_of_day:between0and6,watch_acceleration:magnitude_stats:mean,raw_acc:3d:mean_x,discrete:on_the_phone:is_True,watch_acceleration:3d:mean_z,proc_gyro:magnitude_stats:mean,discrete:battery_state:is_charging,discrete:app_state:is_inactive,lf_measurements:battery_level,location_quick_features:lat_change,location_quick_features:long_change,raw_acc:3d:mean_z,watch_acceleration:3d:mean_y,discrete:time_of_day:between9and15,raw_magnet:3d:mean_z,raw_acc:3d:mean_y,label_source,label:UNKNOWN,label:LYING_DOWN,label:SITTING,label:OR_standing,label:FIX_walking,label:FIX_running,label:BICYCLING
0.0461139954115283,0.0,1.0,293.1935149924558,-28.38054600258525,0.0,-242.43448617092864,0.0,1.0294584557795912,0.0,0.0,0.0303711928542105,0.0366698452254575,8.570774606115776e-27,1.0,0.0,0.0,3.917201236226116,0.0,450.8132107084193,0.0345065951281792,0.0,-77.2019607977614,0.6642854612723912,1.0,1.0,0.98,0.0005301334608535,-0.0001642526164084,-0.6205698827140804,105.1265897322495,1.0,-152.07926862754957,0.2700688068186608,2,0,0.0,1.0,0.0,0.0,0.0,0.0
0.0149735828220979,0.0,1.0,310.06462337458544,-39.555092992881576,0.0,-245.1179515766316,1.0,1.0294584557795912,0.0,0.0,0.0102990107923762,0.0123144201847858,4.3821857743972255e-27,1.0,0.0,0.0,1.725670810501657,0.0,701.3771014213434,-0.0399459038385788,0.0,-115.89640059281996,0.2354705773040685,1.0,0.0,0.99,0.0001773200356725,-4.468455162010702e-05,-0.8745950028273787,157.60645752884395,1.0,-183.8671500587529,0.1047652823687789,2,0,0.0,1.0,0.0,0.0,0.0,0.0
0.0049621772688875,0.0,1.0,313.0016706869197,-40.199793697638285,0.0,-245.6472678389914,1.0,1.008442214312628,0.0,0.0,0.0033314371267137,0.0039246059037975,2.2405853664179312e-27,1.0,0.0,0.0,-0.0865581880193449,0.0,840.641572465882,-0.0643172798449221,0.0,-135.2904633288124,0.0843093422603195,1.0,0.0,0.99,5.640142062917767e-05,-2.6114343067518463e-05,-0.958090311777032,183.80474409899367,1.0,-189.49057524906024,0.0494205560876913,2,0,0.0,1.0,0.0,0.0,0.0,0.0
0.0016339533032549,0.0,1.0,313.4811011015171,-40.31610135019985,0.0,-245.62220139178245,1.0,1.0040319132185571,0.0,0.0,0.0010423736349966,0.0011995041617177,1.1455978917043312e-27,1.0,0.0,0.0,-0.6091231466329767,0.0,918.0453549507888,-0.0707302800408888,0.0,-145.0109728231931,0.0320134268694318,1.0,0.0,0.99,1.1203523434678543e-05,-2.1342193014615792e-05,-0.9855161820496028,196.8830967707629,1.0,-190.52547673698672,0.0313376531067731,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0011100673297183,0.0,1.0,314.9621566273557,-47.7069106051593,0.0,-245.85732461766293,1.0,1.0051351403740056,0.0,0.0,0.0006717646208742,0.0003467410709079,5.857373475466192e-28,1.0,0.0,0.0,-0.308183919410359,0.0,961.0667048904634,-0.0749935376536014,0.0,-149.8829950558009,0.0322377947061592,1.0,0.0,0.99,3.378001375612461e-07,-5.013967543899926e-06,-0.9965959140379994,203.41189429915013,1.0,-190.8648083453257,0.0248994368980371,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0004358573864322,0.0,1.0,309.58463692017307,-56.27286350205025,0.0,-238.4109197226198,0.0,1.0050483234794496,0.0,0.0,3.378291294233045e-05,0.00011613155623,2.994840011450519e-28,1.0,0.0,0.0,-0.887789078036803,0.0,984.9781532876116,-0.0431728525487101,0.0,-152.3249041603336,0.0140362490133719,1.0,0.0,0.99,6.146479171415728e-06,-4.333819676086821e-06,-1.001825421257342,206.6711118960792,1.0,-189.0573706225865,0.0226946087885018,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0001903162226436,0.0,1.0,312.9405167889998,-64.00091955305389,0.0,-240.70305544417988,0.0,1.003527388433347,0.0,0.0,-2.1360055419060825e-05,0.0001127088049536,1.5312437787605972e-28,1.0,0.0,0.0,-1.0950162270125756,0.0,998.2682375190736,-0.0319897517877122,0.0,-153.54881484671975,0.0080898064045732,1.0,0.0,0.99,4.7070978644023865e-06,2.003813397358076e-05,-1.0020627796891175,208.29813422261725,1.0,-189.2607203444239,0.021404782211051,2,0,0.0,1.0,0.0,0.0,0.0,0.0
6.220611077733829e-05,0.0,1.0,313.8316751501648,-65.32691067790006,0.0,-241.5797178127825,0.0,1.0029241895104717,0.0,0.0,0.0002786316868926,-9.520116663984732e-05,7.829157821547197e-29,1.0,0.0,0.0,-1.775327995713643,0.0,1005.65492258916,-0.0278052278558738,0.0,-154.16225183561903,0.0056286358730831,1.0,0.0,0.99,-2.472844398078744e-06,9.95087346948297e-06,-1.0020380893775211,209.1103542025129,1.0,-189.30672731165416,0.0220736146574519,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0002823563579129,0.0,1.0,313.65570679038973,-65.71898700644645,0.0,-242.0375459014568,0.0,1.0025445586698882,0.0,0.0,3.707715677977612e-05,-0.0003698712509798,4.0030015497798115e-29,1.0,0.0,0.0,-1.7642560554627127,0.0,1009.7604734174588,-0.0270395512261252,0.0,-154.46971294657715,0.0056557272554664,1.0,0.0,0.99,3.2088570627295183e-06,3.946817874253211e-06,-1.0018124716071055,209.51581962544003,1.0,-188.31114749568167,0.0230562556730759,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-2.4401404821698257e-06,0.0,1.0,313.9448697960851,-65.54874874728623,0.0,-242.08771572280412,0.0,1.002591540728268,0.0,0.0,-9.60231247078571e-06,-1.7727748025411186e-06,2.046710741152605e-29,1.0,0.0,0.0,-1.558238090689915,0.0,1012.0423559457938,-0.0247539557118638,0.0,-154.62381570930953,0.0049131940295649,1.0,0.0,0.99,9.774580273967369e-06,3.3117125769931096e-06,-1.0019350034447558,209.7182305649131,1.0,-188.83502615624403,0.0242822342854084,2,0,0.0,1.0,0.0,0.0,0.0,0.0
9.73096738863896e-05,0.0,1.0,314.2849624456762,-67.17211808508294,0.0,-241.80357054984208,0.0,1.00264053565346,0.0,0.0,5.3413739249031095e-05,-9.196942020577974e-05,1.0464709558206053e-29,1.0,0.0,0.0,-1.587528825772111,0.0,1013.3106359137898,-0.0252171710083853,0.0,-154.7010536448902,0.0041055151663108,1.0,0.0,0.99,-1.3292544447403225e-07,1.7610649357567936e-06,-1.0020209279021963,209.8192754040084,1.0,-189.14836651185524,0.023586083896653,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-5.708724355074503e-05,0.0,1.0,308.9615122485319,-59.6683351485759,0.0,-237.3355865100209,0.0,1.0031690833826108,0.0,0.0,0.0004035148110482,-0.0001213378449944,5.3505433833771006e-30,1.0,0.0,0.0,-2.002600114159913,0.0,1014.0155512883748,-0.0245055929027314,0.0,-154.7397661156272,0.0047018360516329,1.0,0.0,0.99,-2.055522027750351e-06,-1.2835794703823805e-05,-1.0025654029454194,209.86971763570975,1.0,-188.64607160242304,0.023641307953484,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0001030858262692,0.0,1.0,297.35250644039354,-27.37178368811832,0.0,-230.34106496969184,1.0,1.0026974819563683,0.0,0.0,2.836567004718985e-06,0.0001703667763847,15.967001887117396,1.0,0.0,0.0,-1.3966780103255707,0.0,1008.3177769852932,-0.0226404407759528,0.0,-567.5439895974795,0.0047018360516329,1.0,0.0,1.0,3.34633231092022e-06,6.506643229710137e-06,-1.0021435542320989,144.95999908787778,1.0,-182.7410359296736,0.02350656614255,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0022029523938231,0.0,1.0,300.7981345138543,-28.61660316419464,0.0,-232.09248127007064,1.0,1.0024023610034032,0.0,0.0,4.943778256075702e-06,-5.9326082970151726e-05,53.50792848576732,1.0,0.0,0.0,-0.7698409380904746,0.0,1006.4321970537565,-0.0224225694334254,0.0,-771.500982476358,0.0079681881175939,1.0,0.0,1.0,2.443511735173151e-06,5.496018987931116e-06,-1.0018229706959774,116.53094921158184,1.0,-186.77400602875147,0.0230466330009485,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0006143577316132,0.0,1.0,307.0132548121735,-49.884182511145234,0.0,-236.2962223365737,1.0,1.0022894027686098,0.0,0.0,-0.0001595492610369,0.0001443266089918,28.750118320075615,1.0,0.0,0.0,-0.7671373693487238,0.0,1003.3597246692572,-0.0218982689179358,0.0,-885.0030169585722,0.0051699368668358,1.0,0.0,1.0,2.1461026060511413e-06,-1.5444873656645372e-06,-1.0017175958141284,72.58783978883747,1.0,-188.5283697939393,0.0246886248670531,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0002563442555087,0.0,1.0,308.14522881027005,-54.52831387870573,0.0,-237.05987877322607,1.0,1.0020483589747535,0.0,0.0,-0.0002544378837309,0.0001060897242531,-2.956206289659725,1.0,0.0,0.0,-1.4489089650676583,0.0,1001.750702051154,-0.0216064292544681,0.0,-933.1925504258288,0.0045024596179799,1.0,0.0,1.0,-6.669382120385339e-06,6.19930928146662e-06,-1.0014782120135557,36.56483573888026,1.0,-188.88108216356687,0.0252390099607012,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-1.181309163217104e-05,0.0,1.0,308.07907996470715,-54.45316312567049,0.0,-237.2258874415764,1.0,1.0019320672569862,0.0,0.0,-5.019064774130111e-06,3.065880609065763e-05,-0.83903115491503,1.0,0.0,0.0,-1.8163147623022835,0.0,1000.705171355226,-0.0226386331623872,0.0,-965.8131037384544,0.0042309401839016,1.0,0.0,1.0,-4.879353697782897e-06,-9.36229408291444e-06,-1.0013115865715323,31.378198821742476,1.0,-188.8077140032653,0.0264152004756492,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-4.864980663728335e-05,0.0,1.0,317.3203624582837,-49.62918048796264,0.0,-249.5895117819191,1.0,1.002046073790552,0.0,0.0,-6.96195536037967e-05,-1.8471664523404826e-05,-7.411622699027873,1.0,0.0,0.0,-1.7897923557066626,0.0,998.9110640495109,-0.0233576835280165,0.0,-957.0318643119168,0.0042859967350701,1.0,0.0,1.0,5.098410753992677e-06,-1.3143947333978964e-05,-1.0015239958204856,-24.71178405098599,1.0,-189.5429291766361,0.0214258864087751,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0027321937606954,0.0,1.0,329.7726149621949,-47.18465990520808,0.0,-264.84095073976687,1.0,1.0028143707929125,0.0,0.0,0.0003397879605081,-0.0003223093546491,2.5753883869110705,1.0,0.0,0.0,-1.0782696306299284,0.0,999.9365432595966,-0.0220571036749918,0.0,-978.8230440331782,0.008571998945509,1.0,0.0,1.0,1.106761899697933e-05,-9.73373268605316e-07,-1.0022899552236522,1.4695965188434954,1.0,-190.70871370390807,0.0165866367604109,6,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0008350575621205,0.0,1.0,332.49372108453883,-48.180279420694056,0.0,-268.5857935635371,1.0,1.002638044144521,0.0,0.0,-0.0001876341475499,-7.331177714333038e-05,5.6877669876857,1.0,0.0,0.0,-0.7053619906272307,0.0,1000.5714192726696,-0.0209184251594894,0.0,-989.784917083071,0.0056777799462308,1.0,0.0,1.0,9.636080127280223e-07,8.399668395277108e-06,-1.0021778776995205,16.326341124383312,1.0,-189.93358885758423,0.0191284236018494,6,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0002035735050324,0.0,1.0,333.3443343510454,-48.38813548229545,0.0,-269.48636259315606,1.0,1.0020704256115378,0.0,0.0,-0.0003211009158678,9.364633776499598e-05,-20.283909915500665,1.0,0.0,0.0,-0.664795254526987,0.0,1007.193725961149,-0.0216069132773219,0.0,-956.7406583670844,0.0049024647341282,1.0,0.0,1.0,3.670322921322149e-06,1.0143915543225128e-05,-1.0016147366755077,-49.14858482844088,1.0,-190.13093129272497,0.019148122172168,6,0,0.0,1.0,0.0,0.0,0.0,0.0
2.108597762086529e-05,0.0,1.0,333.48685923112515,-47.76847427486129,0.0,-269.8430113368748,1.0,1.001875387319228,0.0,0.0,0.0001559048905691,-2.684488467183915e-05,-65.45016091901317,1.0,0.0,0.0,-0.6860180208671096,0.0,1002.3556309676278,-0.0192343122257591,0.0,-949.9947019076473,0.0044024344731992,1.0,0.0,1.0,-2.8143810679335084e-06,5.351928902436731e-06,-1.001501463257597,-132.7627923695791,1.0,-190.0422522096712,0.018041776100222,2,0,0.0,1.0,0.0,0.0,0.0,0.0
0.0001138097123604,0.0,1.0,333.5071517767204,-47.7083684882388,0.0,-270.02184677675865,1.0,1.0017437364509494,0.0,0.0,-9.848781620096204e-05,8.444075975453859e-05,-24.042024310001047,1.0,0.0,0.0,-0.5612056243402234,0.0,1000.4731257670384,-0.0189017313669277,0.0,-942.5514161259412,0.0045757113290515,1.0,0.0,1.0,2.4257694934361672e-06,9.140534896164297e-06,-1.001368905602111,-112.12469184567638,1.0,-189.8328752041019,0.017983315172231,2,0,0.0,1.0,0.0,0.0,0.0,0.0
0.0001138097123604,0.0,1.0,332.62502124366137,-46.55612810613303,0.0,-268.8997718723963,1.0,1.0020046964060254,0.0,0.0,-0.0001421264869135,-0.000267362563203,-3.250309592686221,1.0,0.0,0.0,-0.4017362547817724,0.0,999.667222867091,-0.0199203853484174,0.0,-942.171031273235,0.0059218200335679,1.0,0.0,1.0,8.175458229074594e-06,1.7766390648855036e-05,-1.0015951980456037,-96.19710614054566,1.0,-190.18575064888705,0.0169334525383041,2,0,0.0,1.0,0.0,0.0,0.0,0.0
0.0001478351638369,0.0,1.0,331.7322476217723,-46.11598929093396,0.0,-268.00162872984134,1.0,1.0017047636517502,0.0,0.0,1.838681819229512e-06,-0.0002544477212045,7.000351966107704,1.0,0.0,0.0,-0.5029447177516553,0.0,999.45970008288,-0.0199161236736062,0.0,-945.3306471141844,0.0046821199568396,1.0,0.0,1.0,-8.036067662630526e-06,8.532188525098382e-06,-1.0013305717583727,-82.62103964261718,1.0,-189.98750539623492,0.0169231607877388,-1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0206336782335576,0.0,1.0,348.972908311228,-76.65845153582991,0.0,-284.78187347058594,1.0,1.0013400902280587,0.0,0.0,0.0015853023061263,-0.0115864899206409,11.86143611547194,1.0,0.0,1.0,-0.3701493855484132,0.0,999.5847594998176,-0.0939870491603675,0.0,-950.2645487673032,0.1414451604035317,0.0,0.0,1.0,1.3762078845109818e-06,1.0187543987821856e-05,-0.9778117624883996,-70.21886661378566,1.0,-183.53855498073665,-0.0521382343951209,-1,1,0.0,0.0,0.0,0.0,0.0,0.0
0.0084615979714769,0.0,1.0,326.7598721647714,-88.45083940360138,0.0,-264.7790180718863,1.0,1.01291724676434,0.0,0.0,-0.0114594358058384,-0.0092476589084667,13.966861582975325,1.0,0.0,1.0,-0.4502567573400013,0.0,999.8946695119068,-0.0764600413285567,0.0,-956.08774124709,0.850574418814632,0.0,0.0,1.0,-4.240691274436306e-06,-2.012329966780233e-05,-0.9177061463749948,-58.40270873319022,1.0,-166.39738845434346,-0.1562288618764396,2,0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0447657531238021,0.0,1.0,322.7015569775495,-94.72313215535004,0.0,-264.2060251070298,1.0,1.0192732796283726,0.0,0.0,-0.0155983862437001,0.0036205568810065,14.663335254438245,1.0,0.0,1.0,-0.5788332231410389,0.0,1000.3073202672164,-0.0448365747876193,0.0,-962.3566557007384,0.993697470639664,0.0,0.0,1.0,-2.017315654246838e-05,-3.0773052654292024e-05,-0.9253461463036942,-46.879093372851145,1.0,-156.82692053196612,-0.2313803590258789,2,0,0.0,0.0,0.0,1.0,0.0,0.0
0.0336098315222693,0.0,1.0,324.48790868235665,-82.49408933013602,0.0,-270.571453153972,1.0,1.0749648546036434,0.0,0.0,0.0143750630804401,0.0278830006278089,14.639420302798856,1.0,0.0,1.0,-0.2386302633500402,0.0,1000.7770747624888,-0.3844741413876784,0.0,-968.848970724848,1.368111047807884,0.0,0.0,1.0,1.4142426822598666e-05,3.279869584668138e-05,-0.6131203887567633,-35.50151711477002,1.0,-157.76480829269136,-0.1470562418533344,2,0,0.0,0.0,0.0,1.0,0.0,0.0
0.0084588555523992,0.0,1.0,320.0907790911398,-116.17501636859802,0.0,-259.2829911961107,1.0,1.0234637450385553,0.0,0.0,0.0485867050236429,0.0346797367043694,14.247174958484823,1.0,0.0,1.0,-0.8255697260049599,0.0,1001.2785677581408,-0.39938275453764,0.0,-975.453256479164,0.6786248753330912,0.0,0.0,1.0,1.3376340743135524e-05,2.689671776497762e-05,-0.1129766504633528,-24.196844513120148,1.0,-144.11041624046652,-0.6322886885329841,-1,1,0.0,0.0,0.0,0.0,0.0,0.0
-0.0506619971688059,0.0,1.0,307.24475118928126,-117.60120138972084,0.0,-249.0428189358166,1.0,1.0520407918834414,0.0,0.0,0.0142493217502414,0.0591474967051995,13.666604488235825,1.0,0.0,1.0,-0.4270588970056598,0.0,1001.7977011466468,0.3347684785674161,0.0,-982.1136631484673,1.1292951779553335,0.0,0.0,1.0,-4.311048130078246e-06,2.0258209928417177e-05,0.15809052273807,-12.928565884309556,1.0,-133.47779414756926,-0.3006972073125536,2,0,0.0,0.0,0.0,1.0,0.0,0.0
-0.0124041353237012,0.0,1.0,298.7578938432683,-74.48117935446714,0.0,-239.8802471094693,1.0,1.0436591538460869,0.0,0.0,-0.0580930170532687,0.0106468810531593,12.98974450790626,1.0,0.0,1.0,-0.2078255871511822,0.0,1002.326639140169,0.1762378347338867,0.0,-982.1136631484673,0.7192735783978902,0.0,0.0,1.0,-0.0001194418498789,-0.0001570005782016,-0.5616861572177725,-1.6784553601436851,1.0,-159.66631163263503,-0.057193622321249,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.0039743124911638,0.0,1.0,297.5809586399474,-63.30772946840573,0.0,-239.32024997776384,1.0,1.016985698840138,0.0,0.0,-0.0186656386043807,0.0035213925812203,12.263652277203716,1.0,0.0,1.0,-0.619290433555177,0.0,1002.8610265746604,0.0428170929875467,0.0,-994.162159927886,0.2523726941320727,0.0,0.0,1.0,-2.392350580065381e-05,-6.74575341034315e-06,-0.8581119261917224,9.562585529667093,1.0,-164.89575087888952,-0.0095179279312663,2,0,0.0,1.0,0.0,0.0,0.0,0.0
-0.001515070375774,0.0,1.0,297.04224192494473,-60.78858653448213,0.0,-238.8459515076013,1.0,1.0061776961738933,0.0,0.0,-0.0060589803739858,0.0011579474709171,11.775116228092154,1.0,0.0,1.0,-2.4968339073009878,0.0,1003.2320848093352,-0.0019010826408945,0.0,-998.961308746527,0.0894039668712299,0.0,0.0,1.0,-1.8457333061039128e-06,9.853171792665988e-06,-0.9536202518029816,15.951416880024135,1.0,-165.80588572201296,0.0061855214527946,2,0,0.0,1.0,0.0,0.0,0.0,0.0
